0.0,0.0,0.05078509072279488,0.8370672980122219,0.9246189269133649
0.03162277660168379,0.0009999999999999998,0.05062798938568657,0.826243963839065,0.923163518407206
0.044721359549995794,0.002,0.050441233863121715,0.8231336838511696,0.9217512974301181
0.05477225575051661,0.003,0.05034822200065866,0.8190815649101832,0.9201980224297442
0.06324555320336758,0.003999999999999999,0.050207694670691035,0.8162954665243165,0.9187082948523948
0.07071067811865475,0.005,0.05001767292277238,0.8143024710090193,0.91729901991748
0.07745966692414834,0.006,0.04937661481459811,0.8127457145025718,0.9165944255465918
0.08366600265340755,0.007,0.04922667791342265,0.8106013329175649,0.9151266266041262
0.08944271909999159,0.008,0.049251250790471275,0.8084074297223094,0.9133756485845562
0.09486832980505137,0.009,0.048871012001766655,0.8072255487740319,0.912266336987564
0.1,0.010000000000000002,0.04863848193225993,0.80609450482055,0.9109261527148703
0.10488088481701516,0.011000000000000001,0.04836557892286439,0.8045922501140624,0.9096435703075142
0.10954451150103323,0.012,0.04805629222621612,0.8031288488575705,0.9084192156612076
0.11401754250991379,0.012999999999999998,0.048384321178728186,0.8006301962334768,0.9061837142063041
0.11832159566199232,0.014,0.04805388702358714,0.7997585439787186,0.9049953167543104
0.1224744871391589,0.015,0.04774479519180239,0.7986680410026729,0.9037762698736744
0.12649110640673517,0.015999999999999997,0.047617015448409336,0.7967303235544652,0.9022551037293046
0.130384048104053,0.017000000000000005,0.047342133340820255,0.7957767389372581,0.9009806420095212
0.1341640786499874,0.018000000000000002,0.04696784742580001,0.7954632222532979,0.8998605132871625
0.13784048752090222,0.019,0.0469515536760927,0.7935938952420422,0.8981560720532087
0.1414213562373095,0.02,0.046834266949796366,0.7932695138620943,0.896631417657064
0.14491376746189438,0.020999999999999998,0.04657190776283127,0.7914799485944933,0.8953330476653004
0.14832396974191325,0.022,0.04610483902636068,0.7913897906193909,0.8943684878412225
0.15165750888103102,0.023000000000000003,0.04622988017285786,0.7898435321183365,0.8924287588693778
0.15491933384829668,0.024,0.046012826705587775,0.7888371151213033,0.8910564684589201
